2020-05-18/16:35:51		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/20:12:49		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:49		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:49		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:49		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:50		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:51		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:52		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:53		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:54		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:55		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:56		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:57		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:58		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:12:59		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051996_120214.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:00		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:01		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
