class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,204,na,0,na,0,0,0,0,0,0,68,10010,16118,2742,0,0,10836,0,224,0,0,0,24904,20402,13764,1914,0,0,0,0,0,0,0,0,0,0,0,0,26066,0,2872,0,2972,126,1498,996,8240,13356,1750,0,0,0,22112,3982,1270,484,264,264,542,20,0,0,38680,2,86,26,0,10836,448,8620,5104,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,13600,204.89,38680,38680,40870,78,172,3694,38520,28938,1209600,0,na,na,na,14529.6,0,11462.4,na,na,0,0,0,8090,12596,5842,2360,50,0,0,na,0,38680,na,2946,12,2914,2268,1196,12912,5922,768,0,0,na,na,na,na,na,na,na,na,na,64,34,0,0,0,0,0,0,0,0,256,66,12,0,0,844,204,39040,4114,0,0,0,0,0,na,na,14972,5350,1666,658,986,3456,1576,14,260,0,0,0
neg,43154,na,310,276,0,0,0,0,0,0,34426,516560,1864522,446334,15694,0,1265786,0,0,0,0,0,2748958,2482898,316236,187722,0,0,0,0,700,134,0,0,0,0,0,47592,1330092,1463672,36180,0,2030,646,1212,150674,2353954,368964,56,0,0,0,1001866,471144,353960,388960,437030,215242,9334,0,0,0,3066108,0,8,56,12,1265786,32304,200014,115438,131400,122220,na,na,na,na,na,na,55360,43154.39,3066108,3066108,3080892,13888,20,60282,633920,2877536,1209600,112824,0,66,0,2603745.6,0,270659.52,0,0,0,0,22,88132,647094,1523008,555056,53408,10016,800,6,12,3066108,na,4896,734,5730,185834,200538,2271680,201456,6668,0,0,368,452,2629706,24694,58,508,0,22,2633238,2082,332,0,0,0,0,0,0,0,0,19396,34632,5778,0,0,113972,20156,4740,722,0,0,0,0,3154400,1261.58,1544,292068,657682,457294,218806,386354,293006,219524,153686,198132,984,0,0
neg,8,0,6,0,0,0,0,0,0,0,1536,958,1840,0,0,0,1036,0,214,0,648,1502,3160,2396,9294,238,0,0,0,0,4,8,0,0,0,0,0,0,0,0,4334,0,1266,6,4,6,4,106,2942,0,0,0,2914,210,298,76,658,146,22,10,0,0,13124,0,2,0,0,1036,86,7800,1474,na,na,na,na,na,na,na,na,9180,7.55,13124,13124,15084,23,0,1262,13020,4356,1209600,150,0,4,0,1025.28,0,2198.4,0,16,0,0,1520,822,1844,86,44,18,0,0,8,40,13124,0,1210,10,12,404,264,86,1842,480,26,0,0,8,890,84,0,0,0,0,1176,36,60,0,0,0,0,0,0,0,0,128,0,0,48,466,6,8,20,6,0,30,0,0,0,134.86,42,3430,574,172,72,86,0,0,0,0,0,0,0
neg,60046,na,1874,1788,0,0,0,0,0,0,43010,912206,1866472,809950,49690,7624,1686510,2190,0,0,0,0,3262552,2804882,534788,405734,0,0,0,0,954,184,0,0,0,0,0,0,1300974,2336624,51354,0,1912,604,1368,94162,2427366,1159600,3940,0,0,0,882974,1139210,463264,308884,212720,161006,191886,327712,1296,0,3797920,274,348,266,6,1686510,47586,233268,299420,132760,189920,170960,na,na,na,na,na,34840,60046.57,3797920,3797920,3800520,25721,17566,12916,162120,3688952,1209600,104026,0,98,0,3316906.56,0,369547.2,0,0,0,0,3878,414782,1344268,1520652,379160,21574,4320,318,40,44,3797920,na,4662,634,56264,192506,129636,2248908,1032806,23302,234,0,2606,456,2294754,163740,0,5896,0,16,3334776,2032,576,0,0,0,0,0,0,0,0,24558,27990,5896,0,0,85834,19620,5070680,653780,3071150,2580,0,0,232710,1155.46,1400,388640,593742,441656,234304,780698,653478,289682,123868,176500,6384,0,0
neg,2550,na,0,na,0,0,0,0,0,0,778,135554,54204,2022,0,0,110428,0,0,0,112,382,187748,172942,18474,8854,0,0,0,0,0,0,0,0,0,0,0,9698,147886,14264,20710,0,1516,108,160,694,106570,81590,1920,0,0,0,67258,43338,21100,20146,19584,13602,6342,1188,0,0,206462,0,48,38,8,110428,2144,5944,12412,na,na,na,na,na,na,na,na,17720,2550.23,206462,206462,207196,768,31852,20204,205420,192558,1209600,0,na,na,na,151759.68,2232,36717.12,0,0,0,0,384,6968,67292,111348,5622,702,226,16,na,84,206462,na,1710,82,148,9960,11194,35092,129684,4688,0,0,na,na,na,na,na,na,na,na,na,326,30,0,0,120,2684,0,0,0,0,1280,2358,478,0,0,5714,1088,209060,40406,0,0,0,0,1550250,378.28,228,43136,30242,20126,18676,30094,22344,15738,6526,5666,10,0,0
neg,65744,na,312,312,0,0,0,0,0,0,184,455086,2524456,458958,5114,0,1508206,0,0,0,0,0,3373126,3105486,347920,204182,0,0,0,0,312,112,0,0,0,0,0,321916,2562156,494574,65152,0,1878,666,1476,431974,2806950,200836,18,0,0,0,1098170,648374,204700,178070,176978,223476,912478,1552,0,0,3721812,0,0,84,64,1508206,26340,209512,137468,99520,98440,135900,na,na,na,na,na,7780,65744.81,3721812,3721812,3734316,21447,3064,5652,85180,3443798,1209600,93732,2,74,0,3026420.16,0,414242.88,0,0,0,0,0,3208,1241278,1711704,427236,49300,10540,532,30,36,3721812,na,5042,662,3736,255422,153308,1955158,1063002,7468,0,0,368,328,2985104,25752,0,6126,0,18,3054224,2456,130,0,0,0,0,0,0,0,0,16066,60186,9558,0,0,110174,13920,131200,20276,0,0,0,0,13872440,1240.76,1468,437272,430058,284314,143646,287978,262418,227434,191886,816034,362758,0,0
neg,41048,na,84,82,0,0,0,0,0,0,37876,1747500,1419710,158962,4876,0,1402916,0,0,0,256,650,2970580,2594354,582146,308886,0,0,0,0,410,156,0,0,0,0,0,166,2347212,385264,636282,0,3194,512,894,56658,1952958,1354498,210,0,0,0,1459516,814122,296774,207004,154104,131162,267774,38468,0,0,3553834,54,54,666,18,1402916,37456,257418,322820,191720,204620,na,na,na,na,na,na,177800,41047.54,3553834,3553834,3540554,16582,2360,107466,1125800,3368924,1209600,83010,0,74,0,2482164.48,0,882300.48,0,0,0,0,1052,409434,1831200,1045924,69408,9910,1962,34,60,66,3553834,na,6620,782,32832,566384,221412,1612372,897954,30438,130,0,126,576,2429734,10556,0,338,0,60,2517162,3510,198,0,0,0,0,0,0,0,0,20314,47472,8486,0,0,90466,14966,177440,26528,0,0,0,0,11047580,1441.42,1720,916678,589806,396540,198822,423508,331832,244794,139552,126350,1042,0,0
neg,41898,na,44,44,0,0,0,0,0,0,75570,1564868,974990,16298,0,0,1217736,0,0,0,0,0,2423140,2129322,385482,228482,0,0,0,0,88,26,0,0,0,0,0,130970,1799444,357674,343638,0,2168,216,664,35768,1778182,814284,444,0,0,0,1099024,526198,227912,166692,143502,254040,214358,0,0,0,2809344,0,88,218,10,1217736,31584,225126,159624,165120,165560,na,na,na,na,na,na,48500,41897.26,2809344,2809344,2808366,15378,5082,35042,382780,2631726,1209600,80114,0,46,0,2385558.72,0,243802.56,0,0,0,0,3404,345870,1395482,811610,60372,10386,4066,536,124,130,2809344,na,4732,696,41534,140578,78238,1782210,561892,21694,152,0,82,90,1795000,73498,0,27036,0,28,2408018,2034,234,0,0,0,0,0,0,0,0,17872,44906,7316,0,0,83840,10892,994620,150622,0,0,0,0,2849160,1367.96,1430,268130,417194,348038,192082,485166,539732,243856,108952,28546,30,0,0
neg,28,2,28,22,0,0,0,0,0,0,30,6490,3074,0,0,0,4208,0,0,0,0,0,20226,15474,18096,946,0,0,0,0,2,10,0,0,0,0,0,0,0,5062,4532,0,244,96,68,610,608,6002,1966,0,0,0,7516,750,242,92,98,36,428,214,38,180,38376,0,6,0,0,4208,292,14372,3696,na,na,na,na,na,na,na,na,17760,28.56,38376,38376,37672,36,0,3572,38000,9674,1209600,512,2,10,0,4730.88,0,3827.52,4,28,0,0,0,4070,4462,684,378,0,0,0,0,8,38376,0,1204,38,70,20,72,1190,5546,1406,48,0,16,18,5374,34,0,0,0,0,5610,90,122,0,0,0,0,0,0,0,0,328,0,0,2098,512,118,30,14120,1416,0,26,0,0,0,1.66,84,5330,3488,142,96,176,160,140,62,0,0,0,0
neg,6,0,34,26,0,0,0,0,0,5302,3200,3908,6052,0,0,0,5310,0,0,0,2416,5512,13736,11914,20944,1268,0,0,0,0,98,56,0,0,0,0,0,0,0,1360,17102,0,4124,26,62,76,138,8384,2,5650,0,0,14270,1126,412,204,314,318,106,1166,504,42,37132,4,0,4,2,5310,254,13216,7472,na,na,na,na,na,na,na,na,20580,5.48,37132,37132,42752,106,0,3572,36740,18554,1209600,532,4,18,0,3170.88,0,11376.96,4,40,0,2816,5576,1114,5084,3412,438,22,0,0,0,10,37132,0,4046,16,46,1230,4242,8364,508,10,0,0,62,328,3762,26,0,2,0,0,5500,140,94,0,0,0,0,0,0,0,0,376,0,0,0,0,94,20,980,98,15334,4,0,0,0,466.32,108,15646,2228,242,66,122,50,68,40,0,0,0,0
neg,45974,na,376,354,0,0,0,0,0,0,27604,1286458,1335518,299050,4650,0,1321768,0,0,0,394,822,2744366,2420426,505740,233014,0,0,0,0,634,128,0,0,0,0,0,5736,1743098,1085262,119184,0,2188,528,916,12210,1993996,942718,724,0,0,0,975364,729336,308530,223044,182822,170786,293896,69502,0,0,3251476,0,168,134,12,1321768,35322,287102,217426,200380,169340,na,na,na,na,na,na,127360,45974.53,3251476,3251476,3239502,14085,213690,76706,822840,2953280,1209600,97348,0,104,0,2584002.24,0,364267.2,0,0,0,0,3152,454102,1409256,828696,230088,22488,5248,250,120,128,3251476,na,5624,736,3116,230418,130992,1812786,760682,8926,0,0,574,406,776408,71810,0,5804,0,26,2616446,2608,494,0,0,0,0,0,0,0,0,19098,39310,6776,0,0,121120,18780,4254860,707698,0,0,0,0,15974530,1496.02,1814,396090,598472,288742,146358,302126,329692,300548,229112,351352,10788,0,0
neg,41196,na,174,140,0,0,0,0,0,0,20592,1072866,1532284,337976,18762,188,1537094,0,198,0,0,0,2604762,2213020,649002,306450,0,0,0,0,520,154,0,0,0,0,0,43608,907072,1150166,881822,0,2738,1392,2546,4612,35488,2932816,3076,0,0,0,1058046,743730,272050,210136,169838,143294,145750,233992,5832,0,3254596,74,102,194,12,1537094,50080,300698,345614,250080,234380,na,na,na,na,na,na,156740,41196.8,3254596,3254596,3232820,18141,144,76938,827040,2982668,1209600,100344,0,108,0,2566101.12,0,413506.56,16,360,0,0,122,205738,1165814,1320564,269988,17030,3310,102,14,18,3254596,na,4818,554,53794,210236,155514,1886322,654850,16392,188,0,314,460,2571302,9524,0,35066,0,0,2604840,2270,680,0,0,0,0,0,0,0,0,26464,32484,6736,0,0,117724,20412,6200,1084,0,0,0,0,1196800,1274.98,1532,442228,648494,469188,228966,423562,331776,276266,115710,46460,18,0,0
neg,36,na,20,20,0,0,0,0,0,0,566,8110,3578,0,0,0,5054,0,0,0,0,0,14566,11342,9914,1038,0,0,0,0,74,30,0,0,0,0,0,0,12254,0,0,0,154,38,56,44,382,10954,626,0,0,0,10688,1228,170,94,32,28,8,6,0,0,24510,0,4,0,0,5054,334,6622,3274,na,na,na,na,na,na,na,na,9740,35.02,24510,24510,26738,22,0,2276,24300,12254,1209600,700,0,8,0,6321.6,0,5859.84,0,0,0,0,290,6608,5198,158,0,0,0,0,0,4,24510,na,152,8,36,558,740,1974,6906,1856,24,0,38,150,7638,44,0,12,0,42,7680,78,58,0,0,0,0,0,0,0,0,224,36,4,0,0,330,92,280,30,0,0,0,0,0,103.7,56,6546,4946,580,124,56,2,0,0,0,0,0,0
neg,416,na,104,66,0,0,0,0,0,0,22992,10332,1512,0,0,0,12836,0,0,0,2874,4298,28784,26936,16854,1144,0,0,0,0,94,80,0,0,0,0,0,0,0,406,34430,0,1158,38,28,46,132,33242,190,2,0,0,16210,15600,2002,318,74,46,80,368,128,10,48570,2,0,36,0,12836,512,11280,5526,na,na,na,na,na,na,na,na,16480,416.77,48570,48570,49176,133,0,4620,48100,34836,1209600,1126,0,8,0,22147.2,0,11549.76,0,22,0,0,17072,14652,2358,718,30,6,0,0,38,62,48570,na,1168,14,232,736,2960,26702,3024,0,0,0,144,156,22136,8946,0,6,0,0,23604,108,136,0,0,0,0,0,0,0,0,430,0,0,9712,2344,726,142,1460,148,4578,26,0,0,0,92.18,98,13268,4452,1926,412,734,1306,1244,11494,0,0,0,0
neg,45134,na,na,na,0,0,0,0,0,0,86212,1473482,1034430,109138,0,0,972714,6186,0,na,1948,3424,2318920,2101876,487424,167058,0,0,0,0,0,0,0,0,0,0,0,39362,1444260,485850,733790,0,4846,4726,3260,7256,622752,2060000,416,6,0,0,1008228,605112,283204,179630,179112,311670,132274,4032,0,0,2808770,0,58,80,376,972714,35296,237400,247486,217760,214040,0,0,0,0,0,0,49840,45133.75,2808770,2808770,na,15369,399726,na,383600,na,1209600,0,na,na,na,2464955.52,0,234307.2,na,na,0,0,15802,666132,1354218,600410,55150,8968,2442,140,na,0,2808770,na,3598,446,73230,117910,213736,2016354,270584,7398,6,0,na,na,na,na,na,na,na,na,na,1736,174,na,na,na,na,na,na,na,na,15672,43032,10538,0,0,113110,17226,3478000,1649446,0,0,0,0,na,na,na,249500,352756,348130,210996,538910,497286,316426,116958,72216,84,0,0
neg,61700,na,2272,1960,0,0,0,0,0,0,2118,143954,2931600,1276248,79232,7766,2230774,0,0,0,0,0,3880132,3332456,1145960,413976,0,0,2492,0,8816,1088,0,0,0,0,0,18336,1533700,2874218,14664,0,5534,5952,21622,398282,3131970,877556,2,0,0,0,1727538,929398,456370,315438,229010,172802,177582,428906,3874,0,5027554,30,38,110,14,2230774,73246,690210,451018,276500,215820,226820,371840,na,na,na,na,41640,61700.88,5027554,5027554,5002504,28658,154,8972,174800,4440918,1209600,121032,0,134,0,4014538.56,0,422607.36,0,0,0,0,0,27014,926868,2455812,975076,46634,8802,712,220,228,5027554,na,7868,1300,88476,308292,221562,3284924,506444,21912,140,0,3084,3910,3954144,13942,52,3780,0,0,4051518,3624,492,0,0,0,0,0,0,0,0,40534,23126,4690,0,0,144704,21120,338680,37488,0,0,0,0,2769530,2029.84,2526,457092,1130002,652308,368826,1079772,409166,167898,75686,96978,3190,0,0
neg,82048,na,1622,1376,0,0,0,0,0,0,4788,717794,3570932,685000,5264,0,2415774,0,0,0,0,0,4600758,4089530,929716,439666,0,0,0,0,1276,486,0,0,0,0,0,865480,2241358,783040,1093900,0,2274,794,1060,89402,4255406,629444,5398,0,0,0,1669744,864570,515644,388468,322670,379328,824650,18704,0,0,5531084,0,560,182,6,2415774,62906,684378,242720,186860,235700,169340,212320,na,na,na,na,118760,82047.82,5531084,5531084,5534336,28391,591304,64048,684640,4983778,1209600,189324,2,168,0,4579435.2,0,400752,0,0,0,0,816,50948,1106540,2722360,1015770,78078,7526,1740,1790,1800,5531084,na,5070,796,5948,221428,186732,3503016,1041194,19590,4,0,2368,1120,3848474,89628,0,49562,0,12,4612150,2580,322,0,0,0,0,0,0,0,0,31586,113598,18632,0,0,198672,65612,1111480,579840,0,0,0,0,4961290,1367.92,1602,429384,721626,954188,494344,833362,538706,336188,214280,430630,31070,0,0
neg,108,na,38,32,0,0,0,0,0,0,816,8068,7312,0,0,0,6610,0,28,0,0,0,21190,16362,8708,990,0,0,0,0,42,70,0,0,0,0,0,0,0,946,15250,0,1108,40,56,38,2876,12078,0,0,0,0,10864,3398,832,404,80,88,160,366,4,0,29954,2,2,14,0,6610,444,3890,4712,na,na,na,na,na,na,na,na,8300,107.63,29954,29954,29984,46,880,2694,29480,16196,1209600,996,0,16,0,9748.8,0,5394.24,na,na,0,0,298,6960,6922,1672,330,14,0,0,0,4,29954,na,1090,26,42,902,826,2016,8048,3188,58,0,32,170,9270,1612,0,54,0,0,10514,94,78,0,0,0,0,0,0,0,0,382,0,0,6230,1782,522,132,1260,684,13512,14,0,0,0,na,na,6940,4816,1624,408,720,386,252,1050,0,0,0,0
neg,1590,na,na,na,0,0,0,0,0,1098,95104,45084,8842,1546,0,0,71534,0,0,na,9562,19198,158088,149088,143052,11364,0,0,0,0,70,42,0,0,0,0,0,0,0,53222,98452,0,2360,144,194,172,706,148098,0,0,0,0,71218,40788,25328,7444,2874,1664,1320,1012,26,0,310832,44,22,152,0,71534,1646,119168,23190,0,0,0,0,0,0,0,0,141320,1590.95,310832,310832,na,398,0,na,309520,na,1209600,4424,na,na,na,94876.8,18599.04,41104.32,na,na,0,1008,16830,97608,27158,8350,646,74,0,0,na,238,310832,na,1710,108,166,510,9096,23316,103578,13040,150,0,14,108,81438,31922,0,96,0,0,89838,392,294,na,na,na,na,na,na,na,na,1680,400,88,0,0,3176,520,5180,790,0,0,0,0,na,na,na,59404,25114,10048,2932,7984,4362,4838,36886,106,0,0,0
neg,336,0,36,22,0,0,0,0,0,178,19036,19720,1246,0,0,0,17258,0,0,0,1698,3884,30468,20628,45472,4610,0,0,0,0,52,46,0,0,0,0,0,0,0,12202,27978,0,1724,276,352,1076,2202,32952,1268,330,0,0,27188,8350,1858,980,1066,438,232,68,0,0,77706,4,2,6,0,17258,678,31260,13446,na,na,na,na,na,na,na,na,44660,336.11,77706,77706,74530,120,20,7240,77020,40304,1209600,1428,0,12,0,23320.32,0,15879.36,20,102,0,0,10314,11370,10640,7756,72,28,0,0,2,22,77706,0,1290,54,820,2726,3742,17992,12398,1130,28,0,34,136,23844,4352,0,6,0,0,25438,200,270,0,0,0,0,0,0,0,0,788,32,6,0,0,718,120,680,94,0,0,0,0,0,235.3,152,17652,8502,2536,916,2096,1608,1358,5512,0,0,0,0
neg,8,na,6,4,2,2,0,0,0,0,190,5486,1800,0,0,0,2862,0,288,0,0,0,13300,11264,6578,154,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,5124,0,1036,16,4,14,12,6394,0,0,0,0,6434,144,130,170,26,12,74,424,62,0,19894,2,4,2,0,2862,154,5218,1348,na,na,na,na,na,na,na,na,6440,8.06,19894,19894,20988,26,604,1882,19760,7476,1209600,224,0,4,0,1501.44,0,4937.28,na,na,0,0,146,4948,2064,318,0,0,0,0,2,8,19894,na,1042,4,16,10,456,5284,664,0,0,0,4,0,1014,76,0,6,0,0,1836,42,56,0,0,0,0,0,0,0,0,148,0,0,126,102,78,12,1220,416,1228,10,0,0,0,na,na,6188,1110,34,12,32,40,60,0,0,0,0,0
neg,20552,na,2130706432,142,0,0,0,0,0,3090,319338,2491558,2594200,554848,1534,0,1875144,0,0,0,13836,23408,5562192,5265676,493246,291170,0,0,0,0,1302,680,0,0,0,0,0,0,54296,465692,5444580,0,960,136,144,270,6314,5956738,6,0,0,0,4799044,711604,245778,81344,47272,59728,19798,0,0,0,6069054,644,578,870,0,1875144,36544,100160,392704,90320,85980,95660,95820,121640,na,na,na,1400,20551.81,6069054,6069054,6070464,10713,0,932,18780,5964568,1209600,133808,4,102,0,1738527.36,4207903.68,13960.32,0,186,0,4,80140,1396588,3269288,1189216,28028,1156,148,0,1030,1044,6069054,na,2858,370,64070,3333976,142694,1371352,1013134,35658,454,2,200,2148,1782332,177526,0,1224,0,0,1784028,8370,78,0,0,0,0,0,0,20537750,5805478,15158,1074,200,0,0,107030,15110,6493700,649722,0,0,0,0,0,711.34,724,4276152,657786,395326,132338,158900,109678,176286,57878,224,0,0,0
neg,1824,na,156,122,0,0,0,0,0,0,130,113908,3760,0,0,0,48016,0,0,0,0,0,107608,96426,23288,8700,0,0,0,0,56,40,0,0,0,0,0,10274,88114,3886,15524,0,1182,24,38,50,19650,96844,10,0,0,0,44072,50998,14484,6122,1334,574,210,4,0,0,130932,8,26,284,0,48016,1348,12830,10418,na,na,na,na,na,na,na,na,23080,1823.56,130932,130932,134224,429,116,12900,130660,117798,1209600,2706,2,6,0,100413.12,0,16192.32,0,0,0,0,0,81240,35334,882,210,132,0,0,0,4,130932,na,1254,24,46,9640,2204,21706,80470,2436,18,0,222,110,100230,60708,0,2,0,22,101120,104,64,0,0,0,0,0,0,0,0,642,150,66,0,0,2078,396,4860,618,128210,8,0,0,823560,67.24,74,18870,16672,6974,3604,6468,64598,570,16,26,0,0,0
neg,41308,na,114,110,0,0,0,0,0,0,40144,1001434,1301830,265320,28502,40,1177324,0,0,0,570,1192,2484816,2258924,364986,185970,0,0,0,0,160,44,0,0,0,0,0,109102,1196574,659068,672526,0,1950,1122,1436,44216,1614252,965688,8606,0,0,0,815514,561636,325772,278572,213668,194094,212072,35942,0,0,2850858,116,806,138,16,1177324,28762,237272,126832,167540,153640,na,na,na,na,na,na,38920,41308.37,2850858,2850858,2862400,17083,1074,40602,425960,2637270,1209600,69596,2,48,0,2238204.48,0,397179.84,0,0,0,0,3486,400244,1233356,821834,167088,9244,1932,86,0,6,2850858,na,3778,500,52446,163948,99832,1754226,535002,27172,366,0,176,108,2256242,70030,0,1426,0,30,2257394,1672,204,0,0,0,0,0,0,0,0,14288,27346,5314,0,0,54502,16614,4620,1392,0,0,0,0,2024180,895.66,1066,416010,378892,309976,154832,319920,356434,313906,176592,202642,8066,0,0
neg,368210,na,na,na,na,na,0,0,0,0,1066238,29045234,58169054,24184198,3317802,158834,1939348,5728,1782386,0,0,0,7887680,4542010,2694572,1316628,na,0,52390,0,na,na,0,0,0,0,0,1722294,113861584,324346,33136,0,92030,53408,116232,229146,33598516,78181234,3670392,278,84,40,69273504,10039360,6637628,5898726,5968008,6745802,7597464,3709604,71264,0,10584474,na,na,na,na,1939348,93962,1004406,1686638,307120,382160,294380,377180,346660,310520,183700,178120,293880,368209.3,10584474,10584474,117843266,634294,na,73270,881400,115941360,1209600,na,na,na,na,43222580.16,0,17506864.32,na,na,0,0,2492,2034712,27419036,54709614,26962332,4381906,406530,24738,na,na,10584474,na,112850,30404,22750534,11745990,43670104,36432330,1189568,9580,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,164556,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31658336,61220740,17705896,3206904,2138078,9438,1332,514,120,2,na,na
neg,2264,na,24,20,0,0,0,0,0,0,96,128940,21968,0,0,0,65358,0,0,0,0,0,141542,129408,20008,8736,0,0,0,0,22,14,0,0,0,0,0,6782,111772,9404,23046,0,246,20,26,60,1968,148664,20,0,0,0,61362,63002,17100,7510,1580,294,128,28,0,0,161600,46,544,80,2,65358,1692,9202,10772,na,na,na,na,na,na,na,na,19700,2264.32,161600,161600,165776,495,10,15942,161160,151004,1209600,3602,0,2,0,129795.84,0,21056.64,0,0,0,0,0,85374,62908,2196,394,116,16,0,0,4,161600,na,224,28,66,18762,3256,40916,83772,3912,68,0,22,74,130878,57684,0,2,0,58,131036,120,60,0,0,0,0,0,0,0,0,748,946,224,0,0,3730,800,300,28,0,0,0,0,1264330,75.24,78,22592,22072,13636,7878,21328,62962,324,64,148,0,0,0
neg,120516,na,2444,2156,0,0,0,0,0,46,145574,1466836,5420780,2135950,192360,7328,3959704,0,0,0,1654,3270,7749216,5779140,2822050,1516058,0,0,154,0,12048,1214,0,0,0,0,0,0,1774718,7594156,0,0,12292,4288,7004,586500,6375654,2380788,2348,0,0,0,3515118,2268062,765454,560610,417444,330424,467854,1034564,9344,0,10577006,774,706,2166,102,3959704,167624,1516386,1297882,324980,318720,366200,331660,323280,308860,291340,325300,192860,120515.22,10577006,10577006,10361076,58128,10350,52618,858180,9368874,1209600,433422,0,154,0,8133169.92,0,1221521.28,0,0,0,0,8586,299354,2533512,3675280,2552036,269626,29256,1224,2042,2062,10577006,na,25938,4576,250568,734774,651100,5871892,1751820,77768,438,0,4004,3618,8054168,235186,0,1448,0,0,8235904,12822,1408,0,0,0,0,0,0,0,0,104518,124658,22186,0,0,478510,73948,572260,114676,0,0,0,0,22355790,7615.3,9354,1300050,2748230,1135538,640818,1551832,1161918,584694,182134,63644,16,0,0
neg,3410,na,4,4,0,0,0,0,0,4490,115784,141340,53736,20158,750,0,151474,0,268,0,2742,3644,378756,348308,86996,19240,0,0,0,0,12,6,0,0,0,0,0,0,660,263080,72518,0,1754,840,1744,2852,14672,314396,0,0,0,0,140830,119206,35704,16816,10906,6390,2892,2690,824,0,468644,40,38,626,0,151474,2540,58152,28048,na,na,na,na,na,na,na,na,85780,3409.81,468644,468644,466894,1380,0,46052,467280,336258,1209600,4950,2,8,0,170302.08,118451.52,46189.44,12,262,0,0,42562,151988,76448,60872,3476,642,252,18,0,4,468644,na,1716,162,464,64172,21544,81742,160432,5860,166,0,22,6,174062,109894,0,1546,0,0,174160,278,88,0,0,0,0,0,0,1520,120420,1854,550,348,0,0,3210,490,861220,86168,0,0,0,0,2409810,564.54,384,168084,23396,12654,4458,7898,8522,59852,45500,5894,0,0,0
neg,19024,na,2130706432,2434,0,0,0,0,0,734,234818,1707994,2021412,184844,1474,0,1771038,0,0,0,3594,4588,4072996,3693894,475988,270568,0,0,0,0,2716,564,0,4292,13268,4966,9514,18518,2916652,962894,221172,0,5468,1094,1558,2522,25010,4112416,3206,2,0,0,2911236,857972,209400,74512,41686,26090,29274,1106,0,0,4554288,168,1400,3366,28,1771038,57634,118180,356406,126320,143960,103080,na,na,na,na,na,89380,19024.33,4554288,4554288,4563016,9344,1234,85928,907840,4151276,1209600,162468,2,358,0,2050368,77696.64,2016584.64,0,932,0,0,22964,411006,1550140,1774370,346772,41194,4762,68,184,198,4554288,na,11590,1296,54214,1440068,518446,688720,1347572,88874,496,0,4616,1358,2005302,389188,0,874,0,28,2227904,43406,642,0,0,3000,78902,0,0,0,0,31334,2942,1424,0,0,42708,13560,6792720,726780,2447994,4978,0,0,6050060,2880.92,3270,2202762,1152268,150556,309564,165304,160294,7496,1932,1096,4,0,0
neg,1892,na,26,22,0,0,0,0,0,378,57638,47812,8830,0,0,0,52870,0,0,0,1230,2188,107382,100718,24160,2240,2,0,0,0,66,6,0,0,0,0,0,0,0,5204,109454,0,1648,446,1302,5130,4544,101588,0,0,0,0,29828,44840,32820,4674,1244,346,172,700,34,0,132878,10,16,110,0,52870,1246,10206,13348,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,23400,1891.3,132862,132878,132740,541,0,12908,132060,114658,1209600,2072,6,4,0,92080.32,6689.28,14630.4,na,na,0,0,24100,77476,11398,1536,148,0,0,0,14,20,132862,na,1262,22,2224,3878,11924,93178,2170,0,0,0,16,4,92608,51164,0,0,0,0,94416,146,36,0,8162,0,0,0,0,0,0,850,172,48,16794,4812,806,628,1240,148,6,46,0,0,891300,na,na,23092,11244,7128,3468,7402,8204,7032,47048,40,0,0,0
